,date,Champion,weeks,event,season,attack,defense,difficulty,magic,main_role,partype,secondary_role,wait_rank_by_role,freqs,prob
201,2014-12-30 00:00:00,Ahri,5.0,0.0,Preseason 5,3,4,5,8,Mage,Mana,Assassin,18.0,9.0,0.0
202,2015-01-06 00:00:00,Ahri,6.0,0.0,Preseason 5,3,4,5,8,Mage,Mana,Assassin,17.0,9.0,0.0
203,2015-01-13 00:00:00,Ahri,7.0,0.0,Preseason 5,3,4,5,8,Mage,Mana,Assassin,16.0,9.0,0.0
204,2013-02-05 00:00:00,Akali,-1.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,7.5,0.0,0.0
205,2013-02-12 00:00:00,Akali,-1.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,7.5,0.0,0.0
206,2013-02-19 00:00:00,Akali,-1.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,8.5,0.0,0.0
207,2013-02-26 00:00:00,Akali,-1.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,9.0,0.0,0.0
208,2013-03-05 00:00:00,Akali,-1.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,9.0,0.0,0.0
209,2013-03-12 00:00:00,Akali,-1.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,9.0,0.0,0.0
210,2013-03-19 00:00:00,Akali,-1.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,9.5,0.0,0.0
211,2013-03-26 00:00:00,Akali,-1.0,1.0,Season 3,5,3,7,8,Assassin,Energy,,9.5,1.0,1.0
212,2013-04-02 00:00:00,Akali,1.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,6.0,1.0,0.0
213,2013-04-09 00:00:00,Akali,2.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,6.0,1.0,0.0
214,2013-04-16 00:00:00,Akali,3.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,5.0,1.0,0.0
215,2013-04-23 00:00:00,Akali,4.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,5.0,1.0,0.0
216,2013-04-30 00:00:00,Akali,5.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,5.0,1.0,0.0
217,2013-05-07 00:00:00,Akali,6.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,5.0,1.0,0.0
218,2013-05-14 00:00:00,Akali,7.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,5.0,1.0,0.0
219,2013-05-21 00:00:00,Akali,8.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,4.0,1.0,0.0
220,2013-05-28 00:00:00,Akali,9.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,3.0,1.0,0.0
221,2013-06-04 00:00:00,Akali,10.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,3.0,1.0,0.0
222,2013-06-11 00:00:00,Akali,11.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,3.0,1.0,0.0
223,2013-06-18 00:00:00,Akali,12.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,2.0,1.0,0.0
224,2013-06-25 00:00:00,Akali,13.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,2.0,1.0,0.0
225,2013-07-02 00:00:00,Akali,14.0,1.0,Season 3,5,3,7,8,Assassin,Energy,,2.0,2.0,0.8
226,2013-07-09 00:00:00,Akali,1.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,13.5,2.0,0.0
227,2013-07-16 00:00:00,Akali,2.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,12.5,2.0,0.0
228,2013-07-23 00:00:00,Akali,3.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,11.5,2.0,0.0
229,2013-07-30 00:00:00,Akali,4.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,8.5,2.0,0.0
230,2013-08-06 00:00:00,Akali,5.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,8.5,2.0,0.0
231,2013-08-13 00:00:00,Akali,6.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,8.5,2.0,0.0
232,2013-08-20 00:00:00,Akali,7.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,8.5,2.0,0.0
233,2013-08-27 00:00:00,Akali,8.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,8.5,2.0,0.0
234,2013-09-03 00:00:00,Akali,9.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,6.5,2.0,0.0
235,2013-09-10 00:00:00,Akali,10.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,3.5,2.0,0.0
236,2013-09-17 00:00:00,Akali,11.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,3.5,2.0,0.0
237,2013-09-24 00:00:00,Akali,12.0,1.0,Season 3,5,3,7,8,Assassin,Energy,,2.5,3.0,0.8
238,2013-10-01 00:00:00,Akali,1.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,13.0,3.0,0.0
239,2013-10-08 00:00:00,Akali,2.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,13.0,3.0,0.0
240,2013-10-15 00:00:00,Akali,3.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,12.0,3.0,0.0
241,2013-10-22 00:00:00,Akali,4.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,12.0,3.0,0.0
242,2013-10-29 00:00:00,Akali,5.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,12.0,3.0,0.0
243,2013-11-05 00:00:00,Akali,6.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,9.0,3.0,0.0
244,2013-11-12 00:00:00,Akali,7.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,9.0,3.0,0.0
245,2013-11-19 00:00:00,Akali,8.0,0.0,Season 3,5,3,7,8,Assassin,Energy,,8.0,3.0,0.0
246,2013-11-26 00:00:00,Akali,9.0,0.0,Preseason 4,5,3,7,8,Assassin,Energy,,8.0,3.0,0.0
247,2013-12-03 00:00:00,Akali,10.0,0.0,Preseason 4,5,3,7,8,Assassin,Energy,,8.0,3.0,0.0
248,2013-12-10 00:00:00,Akali,11.0,0.0,Preseason 4,5,3,7,8,Assassin,Energy,,7.0,3.0,0.0
249,2013-12-17 00:00:00,Akali,12.0,0.0,Preseason 4,5,3,7,8,Assassin,Energy,,5.5,3.0,0.2
250,2013-12-24 00:00:00,Akali,13.0,0.0,Preseason 4,5,3,7,8,Assassin,Energy,,5.5,3.0,0.1
251,2013-12-31 00:00:00,Akali,14.0,1.0,Preseason 4,5,3,7,8,Assassin,Energy,,5.5,4.0,1.0
252,2014-01-07 00:00:00,Akali,1.0,0.0,Preseason 4,5,3,7,8,Assassin,Energy,,14.0,4.0,0.0
253,2014-01-14 00:00:00,Akali,2.0,0.0,Preseason 4,5,3,7,8,Assassin,Energy,,14.0,4.0,0.0
254,2014-01-21 00:00:00,Akali,3.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,11.0,4.0,0.0
255,2014-01-28 00:00:00,Akali,4.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,10.0,4.0,0.0
256,2014-02-04 00:00:00,Akali,5.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,9.0,4.0,0.0
257,2014-02-11 00:00:00,Akali,6.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,9.0,4.0,0.0
258,2014-02-18 00:00:00,Akali,7.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,8.0,4.0,0.0
259,2014-02-25 00:00:00,Akali,8.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,6.0,4.0,0.0
260,2014-03-04 00:00:00,Akali,9.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,6.0,4.0,0.0
261,2014-03-11 00:00:00,Akali,10.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,6.0,4.0,0.1
262,2014-03-18 00:00:00,Akali,11.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,6.0,4.0,0.0
263,2014-03-25 00:00:00,Akali,12.0,1.0,Season 4,5,3,7,8,Assassin,Energy,,5.0,5.0,0.8
264,2014-04-01 00:00:00,Akali,1.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,14.0,5.0,0.0
265,2014-04-08 00:00:00,Akali,2.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,13.0,5.0,0.0
266,2014-04-15 00:00:00,Akali,3.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,13.0,5.0,0.0
267,2014-04-22 00:00:00,Akali,4.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,12.0,5.0,0.0
268,2014-04-29 00:00:00,Akali,5.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,10.0,5.0,0.0
269,2014-05-06 00:00:00,Akali,6.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,10.0,5.0,0.0
270,2014-05-13 00:00:00,Akali,7.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,10.0,5.0,0.0
271,2014-05-20 00:00:00,Akali,8.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,8.0,5.0,0.0
272,2014-05-27 00:00:00,Akali,9.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,7.0,5.0,0.0
273,2014-06-01 00:00:00,Akali,9.714285714285714,1.0,Season 4,5,3,7,8,Assassin,Energy,,7.0,6.0,0.6
274,2014-06-08 00:00:00,Akali,1.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,13.5,6.0,0.0
275,2014-06-15 00:00:00,Akali,2.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,11.5,6.0,0.0
276,2014-06-22 00:00:00,Akali,3.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,11.5,6.0,0.0
277,2014-06-29 00:00:00,Akali,4.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,10.5,6.0,0.0
278,2014-07-06 00:00:00,Akali,5.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,9.5,6.0,0.0
279,2014-07-13 00:00:00,Akali,6.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,9.5,6.0,0.0
280,2014-07-20 00:00:00,Akali,7.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,6.5,6.0,0.0
281,2014-07-27 00:00:00,Akali,8.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,6.5,6.0,0.0
282,2014-08-03 00:00:00,Akali,9.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,5.5,6.0,0.0
283,2014-08-10 00:00:00,Akali,10.0,1.0,Season 4,5,3,7,8,Assassin,Energy,,4.5,7.0,1.0
284,2014-08-17 00:00:00,Akali,1.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,14.0,7.0,0.0
285,2014-08-24 00:00:00,Akali,2.0,0.0,Season 4,5,3,7,8,Assassin,Energy,,13.0,7.0,0.0
286,2014-09-01 00:00:00,Akali,3.142857142857143,0.0,Season 4,5,3,7,8,Assassin,Energy,,13.0,7.0,0.0
287,2014-09-08 00:00:00,Akali,4.142857142857143,0.0,Season 4,5,3,7,8,Assassin,Energy,,12.0,7.0,0.0
288,2014-09-15 00:00:00,Akali,5.142857142857143,0.0,Season 4,5,3,7,8,Assassin,Energy,,11.0,7.0,0.0
289,2014-09-22 00:00:00,Akali,6.142857142857143,0.0,Season 4,5,3,7,8,Assassin,Energy,,11.0,7.0,0.1
290,2014-09-29 00:00:00,Akali,7.142857142857143,0.0,Season 4,5,3,7,8,Assassin,Energy,,8.0,7.0,0.0
291,2014-10-06 00:00:00,Akali,8.142857142857142,0.0,Season 4,5,3,7,8,Assassin,Energy,,8.0,7.0,0.1
292,2014-10-13 00:00:00,Akali,9.142857142857142,0.0,Season 4,5,3,7,8,Assassin,Energy,,7.0,7.0,0.0
293,2014-10-20 00:00:00,Akali,10.142857142857142,0.0,Season 4,5,3,7,8,Assassin,Energy,,7.0,7.0,0.2
294,2014-10-27 00:00:00,Akali,11.142857142857142,0.0,Season 4,5,3,7,8,Assassin,Energy,,7.0,7.0,0.0
295,2014-11-04 00:00:00,Akali,12.285714285714286,0.0,Season 4,5,3,7,8,Assassin,Energy,,6.0,7.0,0.2
296,2014-11-11 00:00:00,Akali,13.285714285714286,1.0,Season 4,5,3,7,8,Assassin,Energy,,5.0,8.0,0.8
297,2014-11-18 00:00:00,Akali,1.0,0.0,Preseason 5,5,3,7,8,Assassin,Energy,,13.5,8.0,0.0
298,2014-11-25 00:00:00,Akali,2.0,0.0,Preseason 5,5,3,7,8,Assassin,Energy,,13.5,8.0,0.0
299,2014-12-02 00:00:00,Akali,3.0,0.0,Preseason 5,5,3,7,8,Assassin,Energy,,12.5,8.0,0.0
300,2014-12-09 00:00:00,Akali,4.0,0.0,Preseason 5,5,3,7,8,Assassin,Energy,,8.5,8.0,0.0
301,2014-12-16 00:00:00,Akali,5.0,0.0,Preseason 5,5,3,7,8,Assassin,Energy,,8.5,8.0,0.0
302,2014-12-23 00:00:00,Akali,6.0,0.0,Preseason 5,5,3,7,8,Assassin,Energy,,8.5,8.0,0.0
303,2014-12-30 00:00:00,Akali,7.0,0.0,Preseason 5,5,3,7,8,Assassin,Energy,,8.5,8.0,0.0
304,2015-01-06 00:00:00,Akali,8.0,0.0,Preseason 5,5,3,7,8,Assassin,Energy,,6.5,8.0,0.1
305,2015-01-13 00:00:00,Akali,9.0,0.0,Preseason 5,5,3,7,8,Assassin,Energy,,4.5,8.0,0.2
306,2013-02-05 00:00:00,Amumu,-1.0,1.0,Season 3,2,6,3,8,Tank,Mana,Mage,7.5,1.0,1.0
307,2013-02-12 00:00:00,Amumu,1.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,1.5,1.0,0.0
308,2013-02-19 00:00:00,Amumu,2.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,1.5,1.0,0.0
309,2013-02-26 00:00:00,Amumu,3.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,1.5,1.0,0.0
310,2013-03-05 00:00:00,Amumu,4.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,1.5,1.0,0.0
311,2013-03-12 00:00:00,Amumu,5.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,1.5,1.0,0.0
312,2013-03-19 00:00:00,Amumu,6.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,1.5,1.0,0.0
313,2013-03-26 00:00:00,Amumu,7.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,1.5,1.0,0.0
314,2013-04-02 00:00:00,Amumu,8.0,1.0,Season 3,2,6,3,8,Tank,Mana,Mage,1.0,2.0,0.4
315,2013-04-09 00:00:00,Amumu,1.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,10.0,2.0,0.0
316,2013-04-16 00:00:00,Amumu,2.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,10.0,2.0,0.0
317,2013-04-23 00:00:00,Amumu,3.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,10.0,2.0,0.0
318,2013-04-30 00:00:00,Amumu,4.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,8.0,2.0,0.0
319,2013-05-07 00:00:00,Amumu,5.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,8.0,2.0,0.0
320,2013-05-14 00:00:00,Amumu,6.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,7.0,2.0,0.0
321,2013-05-21 00:00:00,Amumu,7.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,6.0,2.0,0.0
322,2013-05-28 00:00:00,Amumu,8.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,5.0,2.0,0.0
323,2013-06-04 00:00:00,Amumu,9.0,1.0,Season 3,2,6,3,8,Tank,Mana,Mage,4.0,3.0,0.8
324,2013-06-11 00:00:00,Amumu,1.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,13.5,3.0,0.0
325,2013-06-18 00:00:00,Amumu,2.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,12.5,3.0,0.0
326,2013-06-25 00:00:00,Amumu,3.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,10.5,3.0,0.0
327,2013-07-02 00:00:00,Amumu,4.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,8.5,3.0,0.0
328,2013-07-09 00:00:00,Amumu,5.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,8.5,3.0,0.0
329,2013-07-16 00:00:00,Amumu,6.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,7.5,3.0,0.0
330,2013-07-23 00:00:00,Amumu,7.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,6.5,3.0,0.0
331,2013-07-30 00:00:00,Amumu,8.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,5.5,3.0,0.0
332,2013-08-06 00:00:00,Amumu,9.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,3.5,3.0,0.2
333,2013-08-13 00:00:00,Amumu,10.0,1.0,Season 3,2,6,3,8,Tank,Mana,Mage,2.5,4.0,0.5
334,2013-08-20 00:00:00,Amumu,1.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,13.5,4.0,0.0
335,2013-08-27 00:00:00,Amumu,2.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,13.5,4.0,0.0
336,2013-09-03 00:00:00,Amumu,3.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,11.5,4.0,0.0
337,2013-09-10 00:00:00,Amumu,4.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,10.5,4.0,0.0
338,2013-09-17 00:00:00,Amumu,5.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,9.5,4.0,0.0
339,2013-09-24 00:00:00,Amumu,6.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,8.5,4.0,0.0
340,2013-10-01 00:00:00,Amumu,7.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,7.0,4.0,0.0
341,2013-10-08 00:00:00,Amumu,8.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,7.0,4.0,0.0
342,2013-10-15 00:00:00,Amumu,9.0,1.0,Season 3,2,6,3,8,Tank,Mana,Mage,5.0,5.0,0.8
343,2013-10-22 00:00:00,Amumu,1.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,12.5,5.0,0.0
344,2013-10-29 00:00:00,Amumu,2.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,11.5,5.0,0.0
345,2013-11-05 00:00:00,Amumu,3.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,11.5,5.0,0.0
346,2013-11-12 00:00:00,Amumu,4.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,10.0,5.0,0.0
347,2013-11-19 00:00:00,Amumu,5.0,0.0,Season 3,2,6,3,8,Tank,Mana,Mage,10.0,5.0,0.0
348,2013-11-26 00:00:00,Amumu,6.0,0.0,Preseason 4,2,6,3,8,Tank,Mana,Mage,10.0,5.0,0.0
349,2013-12-03 00:00:00,Amumu,7.0,0.0,Preseason 4,2,6,3,8,Tank,Mana,Mage,10.0,5.0,0.0
350,2013-12-10 00:00:00,Amumu,8.0,0.0,Preseason 4,2,6,3,8,Tank,Mana,Mage,8.5,5.0,0.0
351,2013-12-17 00:00:00,Amumu,9.0,0.0,Preseason 4,2,6,3,8,Tank,Mana,Mage,7.5,5.0,0.1
352,2013-12-24 00:00:00,Amumu,10.0,0.0,Preseason 4,2,6,3,8,Tank,Mana,Mage,6.5,5.0,0.0
353,2013-12-31 00:00:00,Amumu,11.0,0.0,Preseason 4,2,6,3,8,Tank,Mana,Mage,5.0,5.0,0.2
354,2014-01-07 00:00:00,Amumu,12.0,1.0,Preseason 4,2,6,3,8,Tank,Mana,Mage,5.0,6.0,0.7266666666666666
355,2014-01-14 00:00:00,Amumu,1.0,0.0,Preseason 4,2,6,3,8,Tank,Mana,Mage,13.5,6.0,0.0
356,2014-01-21 00:00:00,Amumu,2.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,12.5,6.0,0.0
357,2014-01-28 00:00:00,Amumu,3.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,12.5,6.0,0.0
358,2014-02-04 00:00:00,Amumu,4.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,12.5,6.0,0.0
359,2014-02-11 00:00:00,Amumu,5.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,10.5,6.0,0.0
360,2014-02-18 00:00:00,Amumu,6.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,9.5,6.0,0.0
361,2014-02-25 00:00:00,Amumu,7.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,8.5,6.0,0.0
362,2014-03-04 00:00:00,Amumu,8.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,7.0,6.0,0.0
363,2014-03-11 00:00:00,Amumu,9.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,6.0,6.0,0.1
364,2014-03-18 00:00:00,Amumu,10.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,6.0,6.0,0.0
365,2014-03-25 00:00:00,Amumu,11.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,6.0,6.0,0.0
366,2014-04-01 00:00:00,Amumu,12.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,5.0,6.0,0.7266666666666666
367,2014-04-08 00:00:00,Amumu,13.0,1.0,Season 4,2,6,3,8,Tank,Mana,Mage,5.0,7.0,0.7
368,2014-04-15 00:00:00,Amumu,1.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,13.5,7.0,0.0
369,2014-04-22 00:00:00,Amumu,2.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,12.5,7.0,0.0
370,2014-04-29 00:00:00,Amumu,3.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,12.5,7.0,0.0
371,2014-05-06 00:00:00,Amumu,4.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,8.5,7.0,0.0
372,2014-05-13 00:00:00,Amumu,5.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,7.5,7.0,0.0
373,2014-05-20 00:00:00,Amumu,6.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,7.5,7.0,0.0
374,2014-05-27 00:00:00,Amumu,7.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,6.5,7.0,0.0
375,2014-06-01 00:00:00,Amumu,7.714285714285714,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,5.5,7.0,0.0
376,2014-06-08 00:00:00,Amumu,8.714285714285714,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,5.5,7.0,0.1
377,2014-06-15 00:00:00,Amumu,9.714285714285714,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,4.5,7.0,0.1
378,2014-06-22 00:00:00,Amumu,10.714285714285714,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,2.5,7.0,0.1
379,2014-06-29 00:00:00,Amumu,11.714285714285714,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,1.0,7.0,0.3
380,2014-07-06 00:00:00,Amumu,12.714285714285714,1.0,Season 4,2,6,3,8,Tank,Mana,Mage,1.0,8.0,0.7
381,2014-07-13 00:00:00,Amumu,1.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,13.5,8.0,0.0
382,2014-07-20 00:00:00,Amumu,2.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,12.5,8.0,0.0
383,2014-07-27 00:00:00,Amumu,3.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,11.5,8.0,0.0
384,2014-08-03 00:00:00,Amumu,4.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,9.5,8.0,0.1
385,2014-08-10 00:00:00,Amumu,5.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,9.5,8.0,0.0
386,2014-08-17 00:00:00,Amumu,6.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,7.5,8.0,0.0
387,2014-08-24 00:00:00,Amumu,7.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,7.5,8.0,0.0
388,2014-09-01 00:00:00,Amumu,8.142857142857142,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,7.5,8.0,0.0
389,2014-09-08 00:00:00,Amumu,9.142857142857142,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,5.5,8.0,0.0
390,2014-09-15 00:00:00,Amumu,10.142857142857142,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,3.5,8.0,0.0
391,2014-09-22 00:00:00,Amumu,11.142857142857142,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,3.0,8.0,0.1
392,2014-09-29 00:00:00,Amumu,12.142857142857142,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,3.0,8.0,0.0
393,2014-10-06 00:00:00,Amumu,13.142857142857142,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,3.0,8.0,0.0
394,2014-10-13 00:00:00,Amumu,14.142857142857142,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,3.0,8.0,0.0
395,2014-10-20 00:00:00,Amumu,15.142857142857142,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,2.0,8.0,0.1
396,2014-10-27 00:00:00,Amumu,16.142857142857142,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,1.0,8.0,0.4
397,2014-11-04 00:00:00,Amumu,17.285714285714285,1.0,Season 4,2,6,3,8,Tank,Mana,Mage,1.0,9.0,0.6
398,2014-11-11 00:00:00,Amumu,1.0,0.0,Season 4,2,6,3,8,Tank,Mana,Mage,13.5,9.0,0.0
399,2014-11-18 00:00:00,Amumu,2.0,0.0,Preseason 5,2,6,3,8,Tank,Mana,Mage,13.5,9.0,0.0
400,2014-11-25 00:00:00,Amumu,3.0,0.0,Preseason 5,2,6,3,8,Tank,Mana,Mage,12.5,9.0,0.0
401,2014-12-02 00:00:00,Amumu,4.0,0.0,Preseason 5,2,6,3,8,Tank,Mana,Mage,10.5,9.0,0.1
402,2014-12-09 00:00:00,Amumu,5.0,0.0,Preseason 5,2,6,3,8,Tank,Mana,Mage,10.5,9.0,0.0
403,2014-12-16 00:00:00,Amumu,6.0,0.0,Preseason 5,2,6,3,8,Tank,Mana,Mage,9.5,9.0,0.0
404,2014-12-23 00:00:00,Amumu,7.0,0.0,Preseason 5,2,6,3,8,Tank,Mana,Mage,7.5,9.0,0.0
405,2014-12-30 00:00:00,Amumu,8.0,0.0,Preseason 5,2,6,3,8,Tank,Mana,Mage,6.5,9.0,0.0
406,2015-01-06 00:00:00,Amumu,9.0,1.0,Preseason 5,2,6,3,8,Tank,Mana,Mage,3.0,10.0,0.7
407,2015-01-13 00:00:00,Amumu,1.0,0.0,Preseason 5,2,6,3,8,Tank,Mana,Mage,14.0,10.0,0.0
408,2013-02-05 00:00:00,Anivia,-1.0,0.0,Season 3,1,4,10,10,Mage,Mana,Support,14.5,0.0,0.0
409,2013-02-12 00:00:00,Anivia,-1.0,0.0,Season 3,1,4,10,10,Mage,Mana,Support,16.0,0.0,0.0
410,2013-02-19 00:00:00,Anivia,-1.0,0.0,Season 3,1,4,10,10,Mage,Mana,Support,16.5,0.0,0.0
411,2013-02-26 00:00:00,Anivia,-1.0,1.0,Season 3,1,4,10,10,Mage,Mana,Support,17.5,1.0,0.9
412,2013-03-05 00:00:00,Anivia,1.0,0.0,Season 3,1,4,10,10,Mage,Mana,Support,7.5,1.0,0.0
413,2013-03-12 00:00:00,Anivia,2.0,0.0,Season 3,1,4,10,10,Mage,Mana,Support,7.5,1.0,0.0
414,2013-03-19 00:00:00,Anivia,3.0,0.0,Season 3,1,4,10,10,Mage,Mana,Support,7.5,1.0,0.0
415,2013-03-26 00:00:00,Anivia,4.0,0.0,Season 3,1,4,10,10,Mage,Mana,Support,7.5,1.0,0.0
416,2013-04-02 00:00:00,Anivia,5.0,0.0,Season 3,1,4,10,10,Mage,Mana,Support,6.5,1.0,0.0
